Time	Node	Type	Packets	
159	Consumer4	CacheMisses	0
159	Producer2	CacheHits	0
159	Producer2	CacheMisses	0
159	Producer3	CacheHits	0
159	Producer3	CacheMisses	0
159	Producer4	CacheHits	0
159	Producer4	CacheMisses	0
160	Consumer1	CacheHits	0
160	Consumer1	CacheMisses	0
160	Node1	CacheHits	0
160	Node1	CacheMisses	0
160	Node2	CacheHits	0
160	Node2	CacheMisses	0
160	Node3	CacheHits	0
160	Node3	CacheMisses	0
160	Node4	CacheHits	0
160	Node4	CacheMisses	0
160	Node5	CacheHits	0
160	Node5	CacheMisses	0
160	Node6	CacheHits	0
160	Node6	CacheMisses	0
160	Node7	CacheHits	0
160	Node7	CacheMisses	0
160	Node8	CacheHits	0
160	Node8	CacheMisses	0
160	Node9	CacheHits	0
160	Node9	CacheMisses	0
160	Node10	CacheHits	0
160	Node10	CacheMisses	0
160	Node11	CacheHits	0
160	Node11	CacheMisses	0
160	Node12	CacheHits	0
160	Node12	CacheMisses	0
160	Node13	CacheHits	0
160	Node13	CacheMisses	0
160	Node14	CacheHits	0
160	Node14	CacheMisses	0
160	Node15	CacheHits	0
160	Node15	CacheMisses	0
160	Node16	CacheHits	0
160	Node16	CacheMisses	0
160	Node17	CacheHits	0
160	Node17	CacheMisses	0
160	Node18	CacheHits	0
160	Node18	CacheMisses	0
160	Node19	CacheHits	0
160	Node19	CacheMisses	0
160	Node20	CacheHits	0
160	Node20	CacheMisses	0
160	Node21	CacheHits	0
160	Node21	CacheMisses	0
160	Node22	CacheHits	0
160	Node22	CacheMisses	0
160	Node23	CacheHits	0
160	Node23	CacheMisses	0
160	Node24	CacheHits	0
160	Node24	CacheMisses	0
160	Producer1	CacheHits	0
160	Producer1	CacheMisses	0
160	F1a	CacheHits	0
160	F1a	CacheMisses	0
160	F1b	CacheHits	0
160	F1b	CacheMisses	0
160	F1c	CacheHits	0
160	F1c	CacheMisses	0
160	F2a	CacheHits	0
160	F2a	CacheMisses	0
160	F2b	CacheHits	0
160	F2b	CacheMisses	0
160	F2c	CacheHits	0
160	F2c	CacheMisses	0
160	F3a	CacheHits	0
160	F3a	CacheMisses	0
160	F3b	CacheHits	0
160	F3b	CacheMisses	0
160	F3c	CacheHits	0
160	F3c	CacheMisses	0
160	F4a	CacheHits	0
160	F4a	CacheMisses	0
160	F4b	CacheHits	0
160	F4b	CacheMisses	0
160	F4c	CacheHits	0
160	F4c	CacheMisses	0
160	F5a	CacheHits	0
160	F5a	CacheMisses	0
160	F5b	CacheHits	0
160	F5b	CacheMisses	0
160	F5c	CacheHits	0
160	F5c	CacheMisses	0
160	Consumer2	CacheHits	0
160	Consumer2	CacheMisses	0
160	Consumer3	CacheHits	0
160	Consumer3	CacheMisses	0
160	Consumer4	CacheHits	0
160	Consumer4	CacheMisses	0
160	Producer2	CacheHits	0
160	Producer2	CacheMisses	0
160	Producer3	CacheHits	0
160	Producer3	CacheMisses	0
160	Producer4	CacheHits	0
160	Producer4	CacheMisses	0
161	Consumer1	CacheHits	0
161	Consumer1	CacheMisses	0
161	Node1	CacheHits	0
161	Node1	CacheMisses	0
161	Node2	CacheHits	0
161	Node2	CacheMisses	0
161	Node3	CacheHits	0
161	Node3	CacheMisses	0
161	Node4	CacheHits	0
161	Node4	CacheMisses	0
161	Node5	CacheHits	0
161	Node5	CacheMisses	0
161	Node6	CacheHits	0
161	Node6	CacheMisses	0
161	Node7	CacheHits	0
161	Node7	CacheMisses	0
161	Node8	CacheHits	0
161	Node8	CacheMisses	0
161	Node9	CacheHits	0
161	Node9	CacheMisses	0
161	Node10	CacheHits	0
161	Node10	CacheMisses	0
161	Node11	CacheHits	0
161	Node11	CacheMisses	0
161	Node12	CacheHits	0
161	Node12	CacheMisses	0
161	Node13	CacheHits	0
161	Node13	CacheMisses	0
161	Node14	CacheHits	0
161	Node14	CacheMisses	0
161	Node15	CacheHits	0
161	Node15	CacheMisses	0
161	Node16	CacheHits	0
161	Node16	CacheMisses	0
161	Node17	CacheHits	0
161	Node17	CacheMisses	0
161	Node18	CacheHits	0
161	Node18	CacheMisses	0
161	Node19	CacheHits	0
161	Node19	CacheMisses	0
161	Node20	CacheHits	0
161	Node20	CacheMisses	0
161	Node21	CacheHits	0
161	Node21	CacheMisses	0
161	Node22	CacheHits	0
161	Node22	CacheMisses	0
161	Node23	CacheHits	0
161	Node23	CacheMisses	0
161	Node24	CacheHits	0
161	Node24	CacheMisses	0
161	Producer1	CacheHits	0
161	Producer1	CacheMisses	0
161	F1a	CacheHits	0
161	F1a	CacheMisses	0
161	F1b	CacheHits	0
161	F1b	CacheMisses	0
161	F1c	CacheHits	0
161	F1c	CacheMisses	0
161	F2a	CacheHits	0
161	F2a	CacheMisses	0
161	F2b	CacheHits	0
161	F2b	CacheMisses	0
161	F2c	CacheHits	0
161	F2c	CacheMisses	0
161	F3a	CacheHits	0
161	F3a	CacheMisses	0
161	F3b	CacheHits	0
161	F3b	CacheMisses	0
161	F3c	CacheHits	0
161	F3c	CacheMisses	0
161	F4a	CacheHits	0
161	F4a	CacheMisses	0
161	F4b	CacheHits	0
161	F4b	CacheMisses	0
161	F4c	CacheHits	0
161	F4c	CacheMisses	0
161	F5a	CacheHits	0
161	F5a	CacheMisses	0
161	F5b	CacheHits	0
161	F5b	CacheMisses	0
161	F5c	CacheHits	0
161	F5c	CacheMisses	0
161	Consumer2	CacheHits	0
161	Consumer2	CacheMisses	0
161	Consumer3	CacheHits	0
161	Consumer3	CacheMisses	0
161	Consumer4	CacheHits	0
161	Consumer4	CacheMisses	0
161	Producer2	CacheHits	0
161	Producer2	CacheMisses	0
161	Producer3	CacheHits	0
161	Producer3	CacheMisses	0
161	Producer4	CacheHits	0
161	Producer4	CacheMisses	0
162	Consumer1	CacheHits	0
162	Consumer1	CacheMisses	0
162	Node1	CacheHits	0
162	Node1	CacheMisses	0
162	Node2	CacheHits	0
162	Node2	CacheMisses	0
162	Node3	CacheHits	0
162	Node3	CacheMisses	0
162	Node4	CacheHits	0
162	Node4	CacheMisses	0
162	Node5	CacheHits	0
162	Node5	CacheMisses	0
162	Node6	CacheHits	0
162	Node6	CacheMisses	0
162	Node7	CacheHits	0
162	Node7	CacheMisses	0
162	Node8	CacheHits	0
162	Node8	CacheMisses	0
162	Node9	CacheHits	0
162	Node9	CacheMisses	0
162	Node10	CacheHits	0
162	Node10	CacheMisses	0
162	Node11	CacheHits	0
162	Node11	CacheMisses	0
162	Node12	CacheHits	0
162	Node12	CacheMisses	0
162	Node13	CacheHits	0
162	Node13	CacheMisses	0
162	Node14	CacheHits	0
162	Node14	CacheMisses	0
162	Node15	CacheHits	0
162	Node15	CacheMisses	0
162	Node16	CacheHits	0
162	Node16	CacheMisses	0
162	Node17	CacheHits	0
162	Node17	CacheMisses	0
162	Node18	CacheHits	0
162	Node18	CacheMisses	0
162	Node19	CacheHits	0
162	Node19	CacheMisses	0
162	Node20	CacheHits	0
162	Node20	CacheMisses	0
162	Node21	CacheHits	0
162	Node21	CacheMisses	0
162	Node22	CacheHits	0
162	Node22	CacheMisses	0
162	Node23	CacheHits	0
162	Node23	CacheMisses	0
162	Node24	CacheHits	0
162	Node24	CacheMisses	0
162	Producer1	CacheHits	0
162	Producer1	CacheMisses	0
162	F1a	CacheHits	0
162	F1a	CacheMisses	0
162	F1b	CacheHits	0
162	F1b	CacheMisses	0
162	F1c	CacheHits	0
162	F1c	CacheMisses	0
162	F2a	CacheHits	0
162	F2a	CacheMisses	0
162	F2b	CacheHits	0
162	F2b	CacheMisses	0
162	F2c	CacheHits	0
162	F2c	CacheMisses	0
162	F3a	CacheHits	0
162	F3a	CacheMisses	0
162	F3b	CacheHits	0
162	F3b	CacheMisses	0
162	F3c	CacheHits	0
162	F3c	CacheMisses	0
162	F4a	CacheHits	0
162	F4a	CacheMisses	0
162	F4b	CacheHits	0
162	F4b	CacheMisses	0
162	F4c	CacheHits	0
162	F4c	CacheMisses	0
162	F5a	CacheHits	0
162	F5a	CacheMisses	0
162	F5b	CacheHits	0
162	F5b	CacheMisses	0
162	F5c	CacheHits	0
162	F5c	CacheMisses	0
162	Consumer2	CacheHits	0
162	Consumer2	CacheMisses	0
162	Consumer3	CacheHits	0
162	Consumer3	CacheMisses	0
162	Consumer4	CacheHits	0
162	Consumer4	CacheMisses	0
162	Producer2	CacheHits	0
162	Producer2	CacheMisses	0
162	Producer3	CacheHits	0
162	Producer3	CacheMisses	0
162	Producer4	CacheHits	0
162	Producer4	CacheMisses	0
163	Consumer1	CacheHits	0
163	Consumer1	CacheMisses	0
163	Node1	CacheHits	0
163	Node1	CacheMisses	0
163	Node2	CacheHits	0
163	Node2	CacheMisses	0
163	Node3	CacheHits	0
163	Node3	CacheMisses	0
163	Node4	CacheHits	0
163	Node4	CacheMisses	0
163	Node5	CacheHits	0
163	Node5	CacheMisses	0
163	Node6	CacheHits	0
163	Node6	CacheMisses	0
163	Node7	CacheHits	0
163	Node7	CacheMisses	0
163	Node8	CacheHits	0
163	Node8	CacheMisses	0
163	Node9	CacheHits	0
163	Node9	CacheMisses	0
163	Node10	CacheHits	0
163	Node10	CacheMisses	0
163	Node11	CacheHits	0
163	Node11	CacheMisses	0
163	Node12	CacheHits	0
163	Node12	CacheMisses	0
163	Node13	CacheHits	0
163	Node13	CacheMisses	0
163	Node14	CacheHits	0
163	Node14	CacheMisses	0
163	Node15	CacheHits	0
163	Node15	CacheMisses	0
163	Node16	CacheHits	0
163	Node16	CacheMisses	0
163	Node17	CacheHits	0
163	Node17	CacheMisses	0
163	Node18	CacheHits	0
163	Node18	CacheMisses	0
163	Node19	CacheHits	0
163	Node19	CacheMisses	0
163	Node20	CacheHits	0
163	Node20	CacheMisses	0
163	Node21	CacheHits	0
163	Node21	CacheMisses	0
163	Node22	CacheHits	0
163	Node22	CacheMisses	0
163	Node23	CacheHits	0
163	Node23	CacheMisses	0
163	Node24	CacheHits	0
163	Node24	CacheMisses	0
163	Producer1	CacheHits	0
163	Producer1	CacheMisses	0
163	F1a	CacheHits	0
163	F1a	CacheMisses	0
163	F1b	CacheHits	0
163	F1b	CacheMisses	0
163	F1c	CacheHits	0
163	F1c	CacheMisses	0
163	F2a	CacheHits	0
163	F2a	CacheMisses	0
163	F2b	CacheHits	0
163	F2b	CacheMisses	0
163	F2c	CacheHits	0
163	F2c	CacheMisses	0
163	F3a	CacheHits	0
163	F3a	CacheMisses	0
163	F3b	CacheHits	0
163	F3b	CacheMisses	0
163	F3c	CacheHits	0
163	F3c	CacheMisses	0
163	F4a	CacheHits	0
163	F4a	CacheMisses	0
163	F4b	CacheHits	0
163	F4b	CacheMisses	0
163	F4c	CacheHits	0
163	F4c	CacheMisses	0
163	F5a	CacheHits	0
163	F5a	CacheMisses	0
163	F5b	CacheHits	0
163	F5b	CacheMisses	0
163	F5c	CacheHits	0
163	F5c	CacheMisses	0
163	Consumer2	CacheHits	0
163	Consumer2	CacheMisses	0
163	Consumer3	CacheHits	0
163	Consumer3	CacheMisses	0
163	Consumer4	CacheHits	0
163	Consumer4	CacheMisses	0
163	Producer2	CacheHits	0
163	Producer2	CacheMisses	0
163	Producer3	CacheHits	0
163	Producer3	CacheMisses	0
163	Producer4	CacheHits	0
163	Producer4	CacheMisses	0
164	Consumer1	CacheHits	0
164	Consumer1	CacheMisses	0
164	Node1	CacheHits	0
164	Node1	CacheMisses	0
164	Node2	CacheHits	0
164	Node2	CacheMisses	0
164	Node3	CacheHits	0
164	Node3	CacheMisses	0
164	Node4	CacheHits	0
164	Node4	CacheMisses	0
164	Node5	CacheHits	0
164	Node5	CacheMisses	0
164	Node6	CacheHits	0
164	Node6	CacheMisses	0
164	Node7	CacheHits	0
164	Node7	CacheMisses	0
164	Node8	CacheHits	0
164	Node8	CacheMisses	0
164	Node9	CacheHits	0
164	Node9	CacheMisses	0
164	Node10	CacheHits	0
164	Node10	CacheMisses	0
164	Node11	CacheHits	0
164	Node11	CacheMisses	0
164	Node12	CacheHits	0
164	Node12	CacheMisses	0
164	Node13	CacheHits	0
164	Node13	CacheMisses	0
164	Node14	CacheHits	0
164	Node14	CacheMisses	0
164	Node15	CacheHits	0
164	Node15	CacheMisses	0
164	Node16	CacheHits	0
164	Node16	CacheMisses	0
164	Node17	CacheHits	0
164	Node17	CacheMisses	0
164	Node18	CacheHits	0
164	Node18	CacheMisses	0
164	Node19	CacheHits	0
164	Node19	CacheMisses	0
164	Node20	CacheHits	0
164	Node20	CacheMisses	0
164	Node21	CacheHits	0
164	Node21	CacheMisses	0
164	Node22	CacheHits	0
164	Node22	CacheMisses	0
164	Node23	CacheHits	0
164	Node23	CacheMisses	0
164	Node24	CacheHits	0
164	Node24	CacheMisses	0
164	Producer1	CacheHits	0
164	Producer1	CacheMisses	0
164	F1a	CacheHits	0
164	F1a	CacheMisses	0
164	F1b	CacheHits	0
164	F1b	CacheMisses	0
164	F1c	CacheHits	0
164	F1c	CacheMisses	0
164	F2a	CacheHits	0
164	F2a	CacheMisses	0
164	F2b	CacheHits	0
164	F2b	CacheMisses	0
164	F2c	CacheHits	0
164	F2c	CacheMisses	0
164	F3a	CacheHits	0
164	F3a	CacheMisses	0
164	F3b	CacheHits	0
164	F3b	CacheMisses	0
164	F3c	CacheHits	0
164	F3c	CacheMisses	0
164	F4a	CacheHits	0
164	F4a	CacheMisses	0
164	F4b	CacheHits	0
164	F4b	CacheMisses	0
164	F4c	CacheHits	0
164	F4c	CacheMisses	0
164	F5a	CacheHits	0
164	F5a	CacheMisses	0
164	F5b	CacheHits	0
164	F5b	CacheMisses	0
164	F5c	CacheHits	0
164	F5c	CacheMisses	0
164	Consumer2	CacheHits	0
164	Consumer2	CacheMisses	0
164	Consumer3	CacheHits	0
164	Consumer3	CacheMisses	0
164	Consumer4	CacheHits	0
164	Consumer4	CacheMisses	0
164	Producer2	CacheHits	0
164	Producer2	CacheMisses	0
164	Producer3	CacheHits	0
164	Producer3	CacheMisses	0
164	Producer4	CacheHits	0
164	Producer4	CacheMisses	0
165	Consumer1	CacheHits	0
165	Consumer1	CacheMisses	0
165	Node1	CacheHits	0
165	Node1	CacheMisses	0
165	Node2	CacheHits	0
165	Node2	CacheMisses	0
165	Node3	CacheHits	0
165	Node3	CacheMisses	0
165	Node4	CacheHits	0
165	Node4	CacheMisses	0
165	Node5	CacheHits	0
165	Node5	CacheMisses	0
165	Node6	CacheHits	0
165	Node6	CacheMisses	0
165	Node7	CacheHits	0
165	Node7	CacheMisses	0
165	Node8	CacheHits	0
165	Node8	CacheMisses	0
165	Node9	CacheHits	0
165	Node9	CacheMisses	0
165	Node10	CacheHits	0
165	Node10	CacheMisses	0
165	Node11	CacheHits	0
165	Node11	CacheMisses	0
165	Node12	CacheHits	0
165	Node12	CacheMisses	0
165	Node13	CacheHits	0
165	Node13	CacheMisses	0
165	Node14	CacheHits	0
165	Node14	CacheMisses	0
165	Node15	CacheHits	0
165	Node15	CacheMisses	0
165	Node16	CacheHits	0
165	Node16	CacheMisses	0
165	Node17	CacheHits	0
165	Node17	CacheMisses	0
165	Node18	CacheHits	0
165	Node18	CacheMisses	0
165	Node19	CacheHits	0
165	Node19	CacheMisses	0
165	Node20	CacheHits	0
165	Node20	CacheMisses	0
165	Node21	CacheHits	0
165	Node21	CacheMisses	0
165	Node22	CacheHits	0
165	Node22	CacheMisses	0
165	Node23	CacheHits	0
165	Node23	CacheMisses	0
165	Node24	CacheHits	0
165	Node24	CacheMisses	0
165	Producer1	CacheHits	0
165	Producer1	CacheMisses	0
165	F1a	CacheHits	0
165	F1a	CacheMisses	0
165	F1b	CacheHits	0
165	F1b	CacheMisses	0
165	F1c	CacheHits	0
165	F1c	CacheMisses	0
165	F2a	CacheHits	0
165	F2a	CacheMisses	0
165	F2b	CacheHits	0
165	F2b	CacheMisses	0
165	F2c	CacheHits	0
165	F2c	CacheMisses	0
165	F3a	CacheHits	0
165	F3a	CacheMisses	0
165	F3b	CacheHits	0
165	F3b	CacheMisses	0
165	F3c	CacheHits	0
165	F3c	CacheMisses	0
165	F4a	CacheHits	0
165	F4a	CacheMisses	0
165	F4b	CacheHits	0
165	F4b	CacheMisses	0
165	F4c	CacheHits	0
165	F4c	CacheMisses	0
165	F5a	CacheHits	0
165	F5a	CacheMisses	0
165	F5b	CacheHits	0
165	F5b	CacheMisses	0
165	F5c	CacheHits	0
165	F5c	CacheMisses	0
165	Consumer2	CacheHits	0
165	Consumer2	CacheMisses	0
165	Consumer3	CacheHits	0
165	Consumer3	CacheMisses	0
165	Consumer4	CacheHits	0
165	Consumer4	CacheMisses	0
165	Producer2	CacheHits	0
165	Producer2	CacheMisses	0
165	Producer3	CacheHits	0
165	Producer3	CacheMisses	0
165	Producer4	CacheHits	0
165	Producer4	CacheMisses	0
166	Consumer1	CacheHits	0
166	Consumer1	CacheMisses	0
166	Node1	CacheHits	0
166	Node1	CacheMisses	0
166	Node2	CacheHits	0
166	Node2	CacheMisses	0
166	Node3	CacheHits	0
166	Node3	CacheMisses	0
166	Node4	CacheHits	0
166	Node4	CacheMisses	0
166	Node5	CacheHits	0
166	Node5	CacheMisses	0
166	Node6	CacheHits	0
166	Node6	CacheMisses	0
166	Node7	CacheHits	0
166	Node7	CacheMisses	0
166	Node8	CacheHits	0
166	Node8	CacheMisses	0
166	Node9	CacheHits	0
166	Node9	CacheMisses	0
166	Node10	CacheHits	0
166	Node10	CacheMisses	0
166	Node11	CacheHits	0
166	Node11	CacheMisses	0
166	Node12	CacheHits	0
166	Node12	CacheMisses	0
166	Node13	CacheHits	0
166	Node13	CacheMisses	0
166	Node14	CacheHits	0
166	Node14	CacheMisses	0
166	Node15	CacheHits	0
166	Node15	CacheMisses	0
166	Node16	CacheHits	0
166	Node16	CacheMisses	0
166	Node17	CacheHits	0
166	Node17	CacheMisses	0
166	Node18	CacheHits	0
166	Node18	CacheMisses	0
166	Node19	CacheHits	0
166	Node19	CacheMisses	0
166	Node20	CacheHits	0
166	Node20	CacheMisses	0
166	Node21	CacheHits	0
166	Node21	CacheMisses	0
166	Node22	CacheHits	0
166	Node22	CacheMisses	0
166	Node23	CacheHits	0
166	Node23	CacheMisses	0
166	Node24	CacheHits	0
166	Node24	CacheMisses	0
166	Producer1	CacheHits	0
166	Producer1	CacheMisses	0
166	F1a	CacheHits	0
166	F1a	CacheMisses	0
166	F1b	CacheHits	0
166	F1b	CacheMisses	0
166	F1c	CacheHits	0
166	F1c	CacheMisses	0
166	F2a	CacheHits	0
166	F2a	CacheMisses	0
166	F2b	CacheHits	0
166	F2b	CacheMisses	0
166	F2c	CacheHits	0
166	F2c	CacheMisses	0
166	F3a	CacheHits	0
166	F3a	CacheMisses	0
166	F3b	CacheHits	0
166	F3b	CacheMisses	0
166	F3c	CacheHits	0
166	F3c	CacheMisses	0
166	F4a	CacheHits	0
166	F4a	CacheMisses	0
166	F4b	CacheHits	0
166	F4b	CacheMisses	0
166	F4c	CacheHits	0
166	F4c	CacheMisses	0
166	F5a	CacheHits	0
166	F5a	CacheMisses	0
166	F5b	CacheHits	0
166	F5b	CacheMisses	0
166	F5c	CacheHits	0
166	F5c	CacheMisses	0
166	Consumer2	CacheHits	0
166	Consumer2	CacheMisses	0
166	Consumer3	CacheHits	0
166	Consumer3	CacheMisses	0
166	Consumer4	CacheHits	0
166	Consumer4	CacheMisses	0
166	Producer2	CacheHits	0
166	Producer2	CacheMisses	0
166	Producer3	CacheHits	0
166	Producer3	CacheMisses	0
166	Producer4	CacheHits	0
166	Producer4	CacheMisses	0
167	Consumer1	CacheHits	0
167	Consumer1	CacheMisses	0
167	Node1	CacheHits	0
167	Node1	CacheMisses	0
167	Node2	CacheHits	0
167	Node2	CacheMisses	0
167	Node3	CacheHits	0
167	Node3	CacheMisses	0
167	Node4	CacheHits	0
167	Node4	CacheMisses	0
167	Node5	CacheHits	0
167	Node5	CacheMisses	0
167	Node6	CacheHits	0
167	Node6	CacheMisses	0
167	Node7	CacheHits	0
167	Node7	CacheMisses	0
167	Node8	CacheHits	0
167	Node8	CacheMisses	0
167	Node9	CacheHits	0
167	Node9	CacheMisses	0
167	Node10	CacheHits	0
167	Node10	CacheMisses	0
167	Node11	CacheHits	0
167	Node11	CacheMisses	0
167	Node12	CacheHits	0
167	Node12	CacheMisses	0
167	Node13	CacheHits	0
167	Node13	CacheMisses	0
167	Node14	CacheHits	0
167	Node14	CacheMisses	0
167	Node15	CacheHits	0
167	Node15	CacheMisses	0
167	Node16	CacheHits	0
167	Node16	CacheMisses	0
167	Node17	CacheHits	0
167	Node17	CacheMisses	0
167	Node18	CacheHits	0
167	Node18	CacheMisses	0
167	Node19	CacheHits	0
167	Node19	CacheMisses	0
167	Node20	CacheHits	0
167	Node20	CacheMisses	0
167	Node21	CacheHits	0
167	Node21	CacheMisses	0
167	Node22	CacheHits	0
167	Node22	CacheMisses	0
167	Node23	CacheHits	0
167	Node23	CacheMisses	0
167	Node24	CacheHits	0
167	Node24	CacheMisses	0
167	Producer1	CacheHits	0
167	Producer1	CacheMisses	0
167	F1a	CacheHits	0
167	F1a	CacheMisses	0
167	F1b	CacheHits	0
167	F1b	CacheMisses	0
167	F1c	CacheHits	0
167	F1c	CacheMisses	0
167	F2a	CacheHits	0
167	F2a	CacheMisses	0
167	F2b	CacheHits	0
167	F2b	CacheMisses	0
167	F2c	CacheHits	0
167	F2c	CacheMisses	0
167	F3a	CacheHits	0
167	F3a	CacheMisses	0
167	F3b	CacheHits	0
167	F3b	CacheMisses	0
167	F3c	CacheHits	0
167	F3c	CacheMisses	0
167	F4a	CacheHits	0
167	F4a	CacheMisses	0
167	F4b	CacheHits	0
167	F4b	CacheMisses	0
167	F4c	CacheHits	0
167	F4c	CacheMisses	0
167	F5a	CacheHits	0
167	F5a	CacheMisses	0
167	F5b	CacheHits	0
167	F5b	CacheMisses	0
167	F5c	CacheHits	0
167	F5c	CacheMisses	0
167	Consumer2	CacheHits	0
167	Consumer2	CacheMisses	0
167	Consumer3	CacheHits	0
167	Consumer3	CacheMisses	0
167	Consumer4	CacheHits	0
167	Consumer4	CacheMisses	0
167	Producer2	CacheHits	0
167	Producer2	CacheMisses	0
167	Producer3	CacheHits	0
167	Producer3	CacheMisses	0
167	Producer4	CacheHits	0
167	Producer4	CacheMisses	0
168	Consumer1	CacheHits	0
168	Consumer1	CacheMisses	0
168	Node1	CacheHits	0
168	Node1	CacheMisses	0
168	Node2	CacheHits	0
168	Node2	CacheMisses	0
168	Node3	CacheHits	0
168	Node3	CacheMisses	0
168	Node4	CacheHits	0
168	Node4	CacheMisses	0
168	Node5	CacheHits	0
168	Node5	CacheMisses	0
168	Node6	CacheHits	0
168	Node6	CacheMisses	0
168	Node7	CacheHits	0
168	Node7	CacheMisses	0
168	Node8	CacheHits	0
168	Node8	CacheMisses	0
168	Node9	CacheHits	0
168	Node9	CacheMisses	0
168	Node10	CacheHits	0
168	Node10	CacheMisses	0
168	Node11	CacheHits	0
168	Node11	CacheMisses	0
168	Node12	CacheHits	0
168	Node12	CacheMisses	0
168	Node13	CacheHits	0
168	Node13	CacheMisses	0
168	Node14	CacheHits	0
168	Node14	CacheMisses	0
168	Node15	CacheHits	0
168	Node15	CacheMisses	0
168	Node16	CacheHits	0
168	Node16	CacheMisses	0
168	Node17	CacheHits	0
168	Node17	CacheMisses	0
168	Node18	CacheHits	0
168	Node18	CacheMisses	0
168	Node19	CacheHits	0
168	Node19	CacheMisses	0
168	Node20	CacheHits	0
168	Node20	CacheMisses	0
168	Node21	CacheHits	0
168	Node21	CacheMisses	0
168	Node22	CacheHits	0
168	Node22	CacheMisses	0
168	Node23	CacheHits	0
168	Node23	CacheMisses	0
168	Node24	CacheHits	0
168	Node24	CacheMisses	0
168	Producer1	CacheHits	0
168	Producer1	CacheMisses	0
168	F1a	CacheHits	0
168	F1a	CacheMisses	0
168	F1b	CacheHits	0
168	F1b	CacheMisses	0
168	F1c	CacheHits	0
168	F1c	CacheMisses	0
168	F2a	CacheHits	0
168	F2a	CacheMisses	0
168	F2b	CacheHits	0
168	F2b	CacheMisses	0
168	F2c	CacheHits	0
168	F2c	CacheMisses	0
168	F3a	CacheHits	0
168	F3a	CacheMisses	0
168	F3b	CacheHits	0
168	F3b	CacheMisses	0
168	F3c	CacheHits	0
168	F3c	CacheMisses	0
168	F4a	CacheHits	0
168	F4a	CacheMisses	0
168	F4b	CacheHits	0
168	F4b	CacheMisses	0
168	F4c	CacheHits	0
168	F4c	CacheMisses	0
168	F5a	CacheHits	0
168	F5a	CacheMisses	0
168	F5b	CacheHits	0
168	F5b	CacheMisses	0
168	F5c	CacheHits	0
168	F5c	CacheMisses	0
168	Consumer2	CacheHits	0
168	Consumer2	CacheMisses	0
168	Consumer3	CacheHits	0
168	Consumer3	CacheMisses	0
168	Consumer4	CacheHits	0
168	Consumer4	CacheMisses	0
168	Producer2	CacheHits	0
168	Producer2	CacheMisses	0
168	Producer3	CacheHits	0
168	Producer3	CacheMisses	0
168	Producer4	CacheHits	0
168	Producer4	CacheMisses	0
169	Consumer1	CacheHits	0
169	Consumer1	CacheMisses	0
169	Node1	CacheHits	0
169	Node1	CacheMisses	0
169	Node2	CacheHits	0
169	Node2	CacheMisses	0
169	Node3	CacheHits	0
169	Node3	CacheMisses	0
169	Node4	CacheHits	0
169	Node4	CacheMisses	0
169	Node5	CacheHits	0
169	Node5	CacheMisses	0
169	Node6	CacheHits	0
169	Node6	CacheMisses	0
169	Node7	CacheHits	0
169	Node7	CacheMisses	0
169	Node8	CacheHits	0
169	Node8	CacheMisses	0
169	Node9	CacheHits	0
169	Node9	CacheMisses	0
169	Node10	CacheHits	0
169	Node10	CacheMisses	0
169	Node11	CacheHits	0
169	Node11	CacheMisses	0
169	Node12	CacheHits	0
169	Node12	CacheMisses	0
169	Node13	CacheHits	0
169	Node13	CacheMisses	0
169	Node14	CacheHits	0
169	Node14	CacheMisses	0
169	Node15	CacheHits	0
169	Node15	CacheMisses	0
169	Node16	CacheHits	0
169	Node16	CacheMisses	0
169	Node17	CacheHits	0
169	Node17	CacheMisses	0
169	Node18	CacheHits	0
169	Node18	CacheMisses	0
169	Node19	CacheHits	0
169	Node19	CacheMisses	0
169	Node20	CacheHits	0
169	Node20	CacheMisses	0
169	Node21	CacheHits	0
169	Node21	CacheMisses	0
169	Node22	CacheHits	0
169	Node22	CacheMisses	0
169	Node23	CacheHits	0
169	Node23	CacheMisses	0
169	Node24	CacheHits	0
169	Node24	CacheMisses	0
169	Producer1	CacheHits	0
169	Producer1	CacheMisses	0
169	F1a	CacheHits	0
169	F1a	CacheMisses	0
169	F1b	CacheHits	0
169	F1b	CacheMisses	0
169	F1c	CacheHits	0
169	F1c	CacheMisses	0
169	F2a	CacheHits	0
169	F2a	CacheMisses	0
169	F2b	CacheHits	0
169	F2b	CacheMisses	0
169	F2c	CacheHits	0
169	F2c	CacheMisses	0
169	F3a	CacheHits	0
169	F3a	CacheMisses	0
169	F3b	CacheHits	0
169	F3b	CacheMisses	0
169	F3c	CacheHits	0
169	F3c	CacheMisses	0
169	F4a	CacheHits	0
169	F4a	CacheMisses	0
169	F4b	CacheHits	0
169	F4b	CacheMisses	0
169	F4c	CacheHits	0
169	F4c	CacheMisses	0
169	F5a	CacheHits	0
169	F5a	CacheMisses	0
169	F5b	CacheHits	0
169	F5b	CacheMisses	0
169	F5c	CacheHits	0
169	F5c	CacheMisses	0
169	Consumer2	CacheHits	0
169	Consumer2	CacheMisses	0
169	Consumer3	CacheHits	0
169	Consumer3	CacheMisses	0
169	Consumer4	CacheHits	0
169	Consumer4	CacheMisses	0
169	Producer2	CacheHits	0
169	Producer2	CacheMisses	0
169	Producer3	CacheHits	0
169	Producer3	CacheMisses	0
169	Producer4	CacheHits	0
169	Producer4	CacheMisses	0
